id,kind,labelText,pageRoute,target,sourceFile,line,notes
generated.apps.web.app.locale.dashboard.dashboard.reports.id.page.tsx.123,Link,tDetail(reports),/{locale}/dashboard/reports/:id,reportsPath,apps/web/app/[locale]/(dashboard)/dashboard/reports/[id]/page.tsx,123,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.reports.id.page.tsx.159,Link,"data.user_id.slice(0, 8) …",/{locale}/dashboard/reports/:id,`/dashboard/workers/${data.user_id}`,apps/web/app/[locale]/(dashboard)/dashboard/reports/[id]/page.tsx,159,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.reports.id.page.tsx.214,Link,"tDetail(media) m.media_id.slice(0, 8) …",/{locale}/dashboard/reports/:id,/dashboard/uploads,apps/web/app/[locale]/(dashboard)/dashboard/reports/[id]/page.tsx,214,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.stakeholder.invite.StakeholderInviteClient.tsx.router-push.32,button,,/{locale}/dashboard/stakeholder-invite,router.push(path),apps/web/app/[locale]/(dashboard)/dashboard/stakeholder-invite/StakeholderInviteClient.tsx,32,fallback router.push call; source CTA may be nearby
generated.apps.web.app.locale.dashboard.dashboard.stakeholder.invite.StakeholderInviteClient.tsx.45,button,tDetail(acceptInvitation),/{locale}/dashboard/stakeholder-invite,() => mutation.mutate(),apps/web/app/[locale]/(dashboard)/dashboard/stakeholder-invite/StakeholderInviteClient.tsx,45,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.stakeholder.invite.StakeholderInviteClient.tsx.55,Link,tDetail(signIn),/{locale}/dashboard/stakeholder-invite,/login,apps/web/app/[locale]/(dashboard)/dashboard/stakeholder-invite/StakeholderInviteClient.tsx,55,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.tasks.id.DashboardTaskDetailClient.tsx.151,button,tDetail(markDone),/{locale}/dashboard/tasks/:id,"() => patchStatus(""done"")",apps/web/app/[locale]/(dashboard)/dashboard/tasks/[id]/DashboardTaskDetailClient.tsx,151,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.tasks.id.DashboardTaskDetailClient.tsx.154,button,tDetail(cancelTask),/{locale}/dashboard/tasks/:id,"() => patchStatus(""cancelled"")",apps/web/app/[locale]/(dashboard)/dashboard/tasks/[id]/DashboardTaskDetailClient.tsx,154,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.tasks.id.DashboardTaskDetailClient.tsx.159,button,task.assigned_to ? tDetail(reassign) : tDetail(assign),/{locale}/dashboard/tasks/:id,() => setAssignOpen(true),apps/web/app/[locale]/(dashboard)/dashboard/tasks/[id]/DashboardTaskDetailClient.tsx,159,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.tasks.id.DashboardTaskDetailClient.tsx.172,Link,task.project_id,/{locale}/dashboard/tasks/:id,`/dashboard/projects/${task.project_id}`,apps/web/app/[locale]/(dashboard)/dashboard/tasks/[id]/DashboardTaskDetailClient.tsx,172,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.tasks.id.DashboardTaskDetailClient.tsx.184,Link,task.assigned_to,/{locale}/dashboard/tasks/:id,`/dashboard/workers/${task.assigned_to}`,apps/web/app/[locale]/(dashboard)/dashboard/tasks/[id]/DashboardTaskDetailClient.tsx,184,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.tasks.id.DashboardTaskDetailClient.tsx.200,Link,tDetail(viewReport) ( task.report_status ??  ),/{locale}/dashboard/tasks/:id,`/dashboard/daily-reports/${task.report_id}`,apps/web/app/[locale]/(dashboard)/dashboard/tasks/[id]/DashboardTaskDetailClient.tsx,200,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.tasks.id.DashboardTaskDetailClient.tsx.223,button,tDetail(cancel),/{locale}/dashboard/tasks/:id,() => setAssignOpen(false),apps/web/app/[locale]/(dashboard)/dashboard/tasks/[id]/DashboardTaskDetailClient.tsx,223,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.tasks.id.DashboardTaskDetailClient.tsx.226,button,tDetail(assign),/{locale}/dashboard/tasks/:id,handleAssign,apps/web/app/[locale]/(dashboard)/dashboard/tasks/[id]/DashboardTaskDetailClient.tsx,226,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.tasks.id.page.tsx.20,Link,tPage(backToTasks),/{locale}/dashboard/tasks/:id,/dashboard/tasks,apps/web/app/[locale]/(dashboard)/dashboard/tasks/[id]/page.tsx,20,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.tasks.DashboardTasksClient.tsx.234,button,tDetail(exportCsv),/{locale}/dashboard/tasks,exportCsv,apps/web/app/[locale]/(dashboard)/dashboard/tasks/DashboardTasksClient.tsx,234,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.tasks.DashboardTasksClient.tsx.237,button,tDetail(createTask),/{locale}/dashboard/tasks,() => setCreateOpen(true),apps/web/app/[locale]/(dashboard)/dashboard/tasks/DashboardTasksClient.tsx,237,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.tasks.DashboardTasksClient.tsx.272,Link,r.title,/{locale}/dashboard/tasks,`/dashboard/tasks/${r.id}`,apps/web/app/[locale]/(dashboard)/dashboard/tasks/DashboardTasksClient.tsx,272,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.tasks.DashboardTasksClient.tsx.278,Link,"r.project_id.slice(0, 8) …",/{locale}/dashboard/tasks,`/dashboard/projects/${r.project_id}`,apps/web/app/[locale]/(dashboard)/dashboard/tasks/DashboardTasksClient.tsx,278,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.tasks.DashboardTasksClient.tsx.290,Link,"r.assigned_to.slice(0, 8) …",/{locale}/dashboard/tasks,`/dashboard/workers/${r.assigned_to}`,apps/web/app/[locale]/(dashboard)/dashboard/tasks/DashboardTasksClient.tsx,290,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.tasks.DashboardTasksClient.tsx.294,button,Assign,/{locale}/dashboard/tasks,() => setAssignTaskId(r.id),apps/web/app/[locale]/(dashboard)/dashboard/tasks/DashboardTasksClient.tsx,294,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.tasks.DashboardTasksClient.tsx.305,Link,tDetail(report),/{locale}/dashboard/tasks,`/dashboard/daily-reports/${r.report_id}`,apps/web/app/[locale]/(dashboard)/dashboard/tasks/DashboardTasksClient.tsx,305,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.tasks.DashboardTasksClient.tsx.315,button,tDetail(done),/{locale}/dashboard/tasks,"() => patchStatus(r.id, ""done"")",apps/web/app/[locale]/(dashboard)/dashboard/tasks/DashboardTasksClient.tsx,315,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.tasks.DashboardTasksClient.tsx.318,button,tDetail(cancel),/{locale}/dashboard/tasks,"() => patchStatus(r.id, ""cancelled"")",apps/web/app/[locale]/(dashboard)/dashboard/tasks/DashboardTasksClient.tsx,318,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.tasks.DashboardTasksClient.tsx.324,button,Assign,/{locale}/dashboard/tasks,() => setAssignTaskId(r.id),apps/web/app/[locale]/(dashboard)/dashboard/tasks/DashboardTasksClient.tsx,324,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.tasks.DashboardTasksClient.tsx.370,button,tDetail(cancel),/{locale}/dashboard/tasks,() => setCreateOpen(false),apps/web/app/[locale]/(dashboard)/dashboard/tasks/DashboardTasksClient.tsx,370,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.tasks.DashboardTasksClient.tsx.373,formSubmit,tDetail(create),/{locale}/dashboard/tasks,form submit,apps/web/app/[locale]/(dashboard)/dashboard/tasks/DashboardTasksClient.tsx,373,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.tasks.DashboardTasksClient.tsx.394,button,tDetail(cancel),/{locale}/dashboard/tasks,() => setAssignTaskId(null),apps/web/app/[locale]/(dashboard)/dashboard/tasks/DashboardTasksClient.tsx,394,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.tasks.DashboardTasksClient.tsx.397,button,tDetail(assign),/{locale}/dashboard/tasks,handleAssign,apps/web/app/[locale]/(dashboard)/dashboard/tasks/DashboardTasksClient.tsx,397,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.uploads.DashboardUploadsClient.tsx.185,button,Export CSV,/{locale}/dashboard/uploads,exportCsv,apps/web/app/[locale]/(dashboard)/dashboard/uploads/DashboardUploadsClient.tsx,185,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.uploads.DashboardUploadsClient.tsx.207,Link,"r.user_id.slice(0, 8) …",/{locale}/dashboard/uploads,`/dashboard/workers/${r.user_id}`,apps/web/app/[locale]/(dashboard)/dashboard/uploads/DashboardUploadsClient.tsx,207,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.UploadsDashboardClient.tsx.222,Link,row.user_id,/{locale}/dashboard,`/dashboard/workers/${row.user_id}`,apps/web/app/[locale]/(dashboard)/dashboard/UploadsDashboardClient.tsx,222,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.workers.userId.days.page.tsx.83,Link,tDetail(workers),/{locale}/dashboard/workers/:userId/days,/dashboard/workers,apps/web/app/[locale]/(dashboard)/dashboard/workers/[userId]/days/page.tsx,83,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.workers.userId.page.tsx.20,Link,t(backToWorkers),/{locale}/dashboard/workers/:userId,/dashboard/workers,apps/web/app/[locale]/(dashboard)/dashboard/workers/[userId]/page.tsx,20,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.workers.userId.page.tsx.41,Link,t(viewDayTimeline),/{locale}/dashboard/workers/:userId,`/dashboard/workers/${encodeURIComponent(userId)}/days`,apps/web/app/[locale]/(dashboard)/dashboard/workers/[userId]/page.tsx,41,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.workers.userId.WorkerDetailClient.tsx.72,Link,tDetail(tasksForWorkerLink),/{locale}/dashboard/workers/:userId,`/dashboard/tasks?worker_id=${encodeURIComponent(userId)}`,apps/web/app/[locale]/(dashboard)/dashboard/workers/[userId]/WorkerDetailClient.tsx,72,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.workers.userId.WorkerDetailClient.tsx.73,Link,tDetail(viewAllReportsLink),/{locale}/dashboard/workers/:userId,/dashboard/daily-reports,apps/web/app/[locale]/(dashboard)/dashboard/workers/[userId]/WorkerDetailClient.tsx,73,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.workers.DashboardWorkersClient.tsx.99,button,tDetail(exportCsv),/{locale}/dashboard/workers,exportCsv,apps/web/app/[locale]/(dashboard)/dashboard/workers/DashboardWorkersClient.tsx,99,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.workers.DashboardWorkersClient.tsx.116,Link,w.user_id,/{locale}/dashboard/workers,`/dashboard/workers/${encodeURIComponent(w.user_id)}`,apps/web/app/[locale]/(dashboard)/dashboard/workers/DashboardWorkersClient.tsx,116,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.workers.DashboardWorkersClient.tsx.119,button,tDetail(copyId),/{locale}/dashboard/workers,() => copyWorkerId(w.user_id),apps/web/app/[locale]/(dashboard)/dashboard/workers/DashboardWorkersClient.tsx,119,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.workers.DashboardWorkersClient.tsx.153,Link,tDetail(view),/{locale}/dashboard/workers,`/dashboard/workers/${encodeURIComponent(w.user_id)}`,apps/web/app/[locale]/(dashboard)/dashboard/workers/DashboardWorkersClient.tsx,153,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.workers.DashboardWorkersClient.tsx.160,Link,tDetail(days),/{locale}/dashboard/workers,`/dashboard/workers/${encodeURIComponent(w.user_id)}/days`,apps/web/app/[locale]/(dashboard)/dashboard/workers/DashboardWorkersClient.tsx,160,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.workload.RecurringOperationsPanel.tsx.97,button,r.active ? tDetail(turnOff) : tDetail(turnOn),/{locale}/dashboard/workload,"() => toggle.mutate({ id: r.id, active: !r.active })",apps/web/app/[locale]/(dashboard)/dashboard/workload/RecurringOperationsPanel.tsx,97,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.workload.RecurringOperationsPanel.tsx.fallback.101,button,,/{locale}/dashboard/workload,onClick=,apps/web/app/[locale]/(dashboard)/dashboard/workload/RecurringOperationsPanel.tsx,101,fallback text scan
generated.apps.web.app.locale.dashboard.dashboard.workload.WorkloadInboxClient.tsx.81,button,tDetail(f),/{locale}/dashboard/workload,() => setPriorityFilter(f),apps/web/app/[locale]/(dashboard)/dashboard/workload/WorkloadInboxClient.tsx,81,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.workload.WorkloadInboxClient.tsx.fallback.85,button,,/{locale}/dashboard/workload,onClick=,apps/web/app/[locale]/(dashboard)/dashboard/workload/WorkloadInboxClient.tsx,85,fallback text scan
generated.apps.web.app.locale.dashboard.dashboard.workload.WorkloadInboxClient.tsx.143,Link,tDetail(openArrow),/{locale}/dashboard/workload,w.action_url,apps/web/app/[locale]/(dashboard)/dashboard/workload/WorkloadInboxClient.tsx,143,generated id; no data-testid
generated.apps.web.app.locale.dashboard.portfolio.page.tsx.router-push.85,button,,/{locale}/portfolio,"router.push({
        stage: a.stage,
        completion_percent: a.completion_percent,
        risk_level: a.risk_level,
        detected_issues: a.detected_issues,
        recommendations: a.recommendations,
        created_at: a.created_at,
      })",apps/web/app/[locale]/(dashboard)/portfolio/page.tsx,85,fallback router.push call; source CTA may be nearby
generated.apps.web.app.locale.dashboard.portfolio.page.tsx.router-push.101,button,,/{locale}/portfolio,router.push(metrics),apps/web/app/[locale]/(dashboard)/portfolio/page.tsx,101,fallback router.push call; source CTA may be nearby
generated.apps.web.app.locale.dashboard.portfolio.page.tsx.108,Link,t(backToProjects),/{locale}/portfolio,/projects,apps/web/app/[locale]/(dashboard)/portfolio/page.tsx,108,generated id; no data-testid
generated.apps.web.app.locale.dashboard.portfolio.PortfolioCommandViewClient.tsx.135,Link,tDetail(reviewGovernance),/{locale}/portfolio,/dashboard/governance,apps/web/app/[locale]/(dashboard)/portfolio/PortfolioCommandViewClient.tsx,135,generated id; no data-testid
generated.apps.web.app.locale.dashboard.portfolio.PortfolioCommandViewClient.tsx.173,Link,tDetail(openProjectsArrow),/{locale}/portfolio,/dashboard/projects,apps/web/app/[locale]/(dashboard)/portfolio/PortfolioCommandViewClient.tsx,173,generated id; no data-testid
generated.apps.web.app.locale.dashboard.portfolio.PortfolioCommandViewClient.tsx.190,Link,p.name,/{locale}/portfolio,`/dashboard/projects/${p.id}?tab=intelligence`,apps/web/app/[locale]/(dashboard)/portfolio/PortfolioCommandViewClient.tsx,190,generated id; no data-testid
generated.apps.web.app.locale.dashboard.portfolio.PortfolioCommandViewClient.tsx.201,Link,tDetail(allProjectsArrow),/{locale}/portfolio,/dashboard/projects,apps/web/app/[locale]/(dashboard)/portfolio/PortfolioCommandViewClient.tsx,201,generated id; no data-testid
generated.apps.web.app.locale.dashboard.portfolio.PortfolioCommandViewClient.tsx.217,Link,r.projectName →,/{locale}/portfolio,`/dashboard/projects/${r.projectId}?tab=intelligence`,apps/web/app/[locale]/(dashboard)/portfolio/PortfolioCommandViewClient.tsx,217,generated id; no data-testid
generated.apps.web.app.locale.dashboard.portfolio.PortfolioCommandViewClient.tsx.242,Link,p.name ( p.evidenceGapCount + p.missingEvidenceCount tDetail(gaps) ),/{locale}/portfolio,`/dashboard/projects/${p.id}?tab=intelligence`,apps/web/app/[locale]/(dashboard)/portfolio/PortfolioCommandViewClient.tsx,242,generated id; no data-testid
generated.apps.web.app.locale.dashboard.portfolio.PortfolioCommandViewClient.tsx.264,Link,b.projectName,/{locale}/portfolio,`/dashboard/projects/${b.projectId}?tab=costs`,apps/web/app/[locale]/(dashboard)/portfolio/PortfolioCommandViewClient.tsx,264,generated id; no data-testid
generated.apps.web.app.locale.dashboard.portfolio.PortfolioCommandViewClient.tsx.298,Link,a.title,/{locale}/portfolio,"href ?? ""#""",apps/web/app/[locale]/(dashboard)/portfolio/PortfolioCommandViewClient.tsx,298,generated id; no data-testid
